timestamp,Starboard Thermal Radiator Rotating Joint (TRRJ) Position [°],Loop A (Stbd) Pump Flowrate [kg/hr],Loop A (Stbd) PM Out Press [kPa],Loop A (Stbd) PM Out Temp [°C]
1752208500,45.37719,3399.14526,1979.07654,3.57656
1752208560,45.37719,3385.11353,1979.07654,3.63913
1752208620,45.36071,3399.14526,1979.07654,3.63913
1752208680,45.34973,3385.11353,1976.96399,3.7017
1752208740,45.37719,3385.11353,1974.85144,3.63913
1752208800,45.36071,3385.11353,1974.85144,3.63913
1752208860,45.35522,3385.11353,1972.73889,3.63913
1752208920,45.35522,3371.6665,1972.73889,3.63913
1752208980,45.37719,3385.11353,1970.62634,3.63913
1752209040,45.35522,3371.6665,1968.51379,3.63913
1752209100,45.35522,3371.6665,1968.51379,3.63913
1752209160,45.37719,3385.11353,1966.40125,3.63913
1752209220,45.35522,3371.6665,1964.2887,3.63913
1752209280,45.35522,3399.14526,1964.2887,3.63913
1752209340,45.37719,3385.11353,1962.17615,3.7017
1752209400,45.35522,3385.11353,1962.17615,3.63913
1752209460,45.37719,3371.6665,1960.0636,3.63913
1752209520,45.3717,3385.11353,1960.0636,3.7017
1752209580,45.35522,3371.6665,1960.0636,3.63913
1752209640,45.35522,3371.6665,1957.95105,3.63913
1752209700,45.35522,3385.11353,1960.0636,3.63913
1752209760,45.37719,3399.14526,1957.95105,3.63913
1752209820,45.36621,3371.6665,1957.95105,3.63913
1752209880,45.35522,3371.6665,1957.95105,3.7017
1752209940,45.37719,3385.11353,1960.0636,3.63913
1752210000,45.35522,3371.6665,1962.17615,3.7017
1752210060,45.35522,3358.21924,1962.17615,3.7017
1752210120,45.35522,3385.11353,1962.17615,3.76427
1752210180,45.36621,3358.21924,1964.2887,3.82685
1752210240,45.35522,3358.21924,1966.40125,3.82685
1752210300,45.36071,3371.6665,1968.51379,3.88942
1752210360,45.35522,3358.21924,1968.51379,3.88942
1752210420,45.37719,3371.6665,1970.62634,4.01456
1752210480,45.34973,3371.6665,1972.73889,4.13971
1752210540,45.35522,3385.11353,1974.85144,4.07714
1752210600,45.37719,3385.11353,1976.96399,4.13971
1752210660,45.3717,3371.6665,1976.96399,4.13971
1752210720,45.3717,3371.6665,1981.18909,4.13971
1752210780,45.37719,3385.11353,1981.18909,4.13971
1752210840,45.36071,3371.6665,1983.30164,4.13971
1752210900,45.37719,3385.11353,1985.41418,4.13971
1752210960,45.37719,3385.11353,1987.52673,4.13971
1752211020,45.36071,3385.11353,1987.52673,4.13971
1752211080,45.35522,3371.6665,1989.63928,4.13971
1752211140,45.3717,3385.11353,1991.75183,4.13971
1752211200,45.3717,3399.14526,1991.75183,4.07714
1752211260,45.34973,3399.14526,1991.75183,4.07714
1752211320,45.37719,3385.11353,1991.75183,4.07714
1752211380,45.37719,3385.11353,1991.75183,4.07714
1752211440,45.37719,3385.11353,1991.75183,4.07714
1752211500,45.37719,3385.11353,1991.75183,4.07714
1752211560,45.37719,3385.11353,1991.75183,4.07714
1752211620,45.37719,3385.11353,1991.75183,4.07714
1752211680,45.35522,3371.6665,1998.0896,4.13971
1752211740,45.35522,3385.11353,1998.0896,4.13971
1752211800,45.36071,3371.6665,1998.0896,4.07714
1752211860,45.35522,3385.11353,2000.20215,4.07714
1752211920,45.35522,3385.11353,2000.20215,4.13971
1752211980,45.37719,3399.14526,2000.20215,4.13971
1752212040,45.36071,3399.14526,2002.3147,4.07714
1752212100,45.36621,3399.14526,2002.3147,4.13971
1752212160,45.37719,3385.11353,2002.3147,4.07714
1752212220,45.36071,3385.11353,2004.42725,4.13971
1752212280,45.36071,3414.15479,2004.42725,4.07714
1752212340,45.37719,3385.11353,2002.3147,4.13971
1752212400,45.35522,3399.14526,2002.3147,4.07714
1752212460,45.3717,3399.14526,2002.3147,4.13971
1752212520,45.35522,3414.15479,2002.3147,4.07714
1752212580,45.3717,3399.14526,2002.3147,4.01456
1752212640,45.37719,3399.14526,2000.20215,3.95199
1752212700,45.36071,3399.14526,2000.20215,3.88942
1752212760,45.34973,3414.15479,1998.0896,3.82685
1752212820,45.3717,3399.14526,1998.0896,3.7017
1752212880,45.37719,3414.15479,1993.86438,3.57656
1752212940,45.3717,3399.14526,1993.86438,3.57656
1752213000,45.3717,3414.15479,1991.75183,3.57656
1752213060,45.36621,3414.15479,1991.75183,3.57656
1752213120,45.36071,3399.14526,1989.63928,3.57656
1752213180,45.35522,3385.11353,1989.63928,3.57656
1752213240,45.35522,3385.11353,1987.52673,3.57656
1752213300,45.35522,3385.11353,1985.41418,3.57656
1752213360,45.37719,3385.11353,1983.30164,3.57656
1752213420,45.35522,3385.11353,1983.30164,3.63913
1752213480,45.35522,3371.6665,1983.30164,3.57656
1752213540,45.37719,3385.11353,1983.30164,3.63913
1752213600,45.37719,3385.11353,1983.30164,3.63913
1752213660,45.3717,3371.6665,1981.18909,3.63913
1752213720,45.37719,3399.14526,1981.18909,3.63913
1752213780,45.35522,3371.6665,1981.18909,3.63913
1752213840,45.35522,3399.14526,1981.18909,3.63913
1752213900,45.36071,3371.6665,1981.18909,3.63913
1752213960,45.37719,3399.14526,1979.07654,3.63913
1752214020,45.36621,3385.11353,1979.07654,3.63913
1752214080,45.35522,3385.11353,1979.07654,3.63913
1752214140,45.35522,3385.11353,1976.96399,3.63913
1752214200,45.35522,3371.6665,1976.96399,3.63913
1752214260,45.35522,3385.11353,1976.96399,3.63913
1752214320,45.35522,3399.14526,1974.85144,3.63913
1752214380,45.36621,3414.15479,1974.85144,3.63913
1752214440,45.34973,3385.11353,1972.73889,3.63913
1752214500,45.37719,3385.11353,1970.62634,3.63913
1752214560,45.35522,3385.11353,1970.62634,3.63913
1752214620,45.3717,3385.11353,1966.40125,3.63913
1752214680,45.34973,3399.14526,1968.51379,3.63913
1752214740,45.36621,3371.6665,1966.40125,3.63913
1752214800,45.36071,3385.11353,1964.2887,3.63913
1752214860,45.3717,3385.11353,1964.2887,3.76427
1752214920,45.36621,3385.11353,1962.17615,3.63913
1752214980,45.35522,3358.21924,1962.17615,3.7017
1752215040,45.37719,3385.11353,1960.0636,3.7017
1752215100,45.35522,3371.6665,1960.0636,3.63913
1752215160,45.37719,3358.21924,1960.0636,3.63913
1752215220,45.35522,3371.6665,1957.95105,3.63913
1752215280,45.3717,3371.6665,1957.95105,3.63913
1752215340,45.37719,3385.11353,1957.95105,3.63913
1752215400,45.3717,3385.11353,1957.95105,3.7017
1752215460,45.35522,3371.6665,1957.95105,3.7017
1752215520,45.35522,3385.11353,1960.0636,3.7017
1752215580,45.3717,3371.6665,1960.0636,3.7017
1752215640,45.35522,3371.6665,1962.17615,3.76427
1752215700,45.36621,3385.11353,1962.17615,3.76427
1752215760,45.35522,3358.21924,1964.2887,3.82685
1752215820,45.35522,3371.6665,1966.40125,3.88942
1752215880,45.35522,3371.6665,1968.51379,4.01456
1752215940,45.3717,3371.6665,1970.62634,4.07714
1752216000,45.36621,3358.21924,1972.73889,4.13971
1752216060,45.3717,3371.6665,1972.73889,4.13971
1752216120,45.35522,3371.6665,1974.85144,4.13971
1752216180,45.34973,3385.11353,1979.07654,4.07714
1752216240,45.3717,3385.11353,1979.07654,4.07714
1752216300,45.35522,3385.11353,1981.18909,4.07714
1752216360,45.3717,3385.11353,1983.30164,4.13971
1752216420,45.3717,3385.11353,1983.30164,4.07714
1752216480,45.36071,3371.6665,1987.52673,4.13971
1752216540,45.3717,3385.11353,1987.52673,4.07714
1752216600,45.34973,3385.11353,1991.75183,4.13971
1752216660,45.3717,3385.11353,1991.75183,4.07714
1752216720,45.3717,3371.6665,1991.75183,4.07714
1752216780,45.37719,3371.6665,1993.86438,4.07714
1752216840,45.37719,3385.11353,1993.86438,4.13971
1752216900,45.35522,3414.15479,1993.86438,4.13971
1752216960,45.35522,3385.11353,1995.97705,4.07714
1752217020,45.3717,3385.11353,1995.97705,4.07714
1752217080,45.3717,3371.6665,1995.97705,4.07714
1752217140,45.35522,3399.14526,1998.0896,4.07714
1752217200,45.35522,3385.11353,1998.0896,4.07714
1752217260,45.36071,3385.11353,2000.20215,4.13971
1752217320,45.35522,3385.11353,2000.20215,4.13971
1752217380,45.36621,3385.11353,2000.20215,4.07714
1752217440,45.35522,3385.11353,2002.3147,4.07714
1752217500,45.35522,3385.11353,2002.3147,4.13971
1752217560,45.35522,3385.11353,2002.3147,4.13971
1752217620,45.35522,3414.15479,2004.42725,4.13971
1752217680,45.35522,3399.14526,2006.53979,4.13971
1752217740,45.35522,3399.14526,2006.53979,4.13971
1752217800,45.36621,3385.11353,2006.53979,4.13971
1752217860,45.37719,3399.14526,2006.53979,4.13971
1752217920,45.37719,3414.15479,2008.65234,4.13971
1752217980,45.3717,3414.15479,2006.53979,4.13971
1752218040,45.36621,3399.14526,2006.53979,4.07714
1752218100,45.36621,3399.14526,2006.53979,4.07714
1752218160,45.35522,3399.14526,2006.53979,4.07714
1752218220,45.3717,3399.14526,2004.42725,4.01456
1752218280,45.35522,3414.15479,2002.3147,3.95199
1752218340,45.37719,3399.14526,2002.3147,3.82685
1752218400,45.36071,3429.16431,2000.20215,3.7017
1752218460,45.36071,3414.15479,1995.97705,3.57656
1752218520,45.3717,3414.15479,1995.97705,3.57656
1752218580,45.35522,3399.14526,1993.86438,3.63913
1752218640,45.3717,3399.14526,1993.86438,3.57656
1752218700,45.37719,3399.14526,1991.75183,3.63913
1752218760,45.3717,3414.15479,1989.63928,3.57656
1752218820,45.35522,3385.11353,1987.52673,3.57656
1752218880,45.3717,3385.11353,1985.41418,3.57656
1752218940,45.34973,3385.11353,1985.41418,3.57656
1752219000,45.36071,3385.11353,1985.41418,3.57656
1752219060,45.35522,3399.14526,1983.30164,3.57656
1752219120,45.37719,3385.11353,1981.18909,3.63913
1752219180,45.37719,3385.11353,1981.18909,3.57656
1752219240,45.35522,3385.11353,1981.18909,3.63913
1752219300,45.34973,3385.11353,1981.18909,3.63913
1752219360,45.37719,3371.6665,1981.18909,3.63913
1752219420,45.35522,3385.11353,1979.07654,3.63913
1752219480,45.35522,3371.6665,1979.07654,3.63913
1752219540,45.3717,3371.6665,1979.07654,3.63913
1752219600,45.35522,3371.6665,1979.07654,3.63913
1752219660,45.34973,3385.11353,1976.96399,3.63913
1752219720,45.35522,3385.11353,1976.96399,3.63913
1752219780,45.35522,3385.11353,1974.85144,3.63913
1752219840,45.36071,3399.14526,1974.85144,3.63913
1752219900,45.37719,3385.11353,1972.73889,3.63913
1752219960,45.36621,3371.6665,1970.62634,3.63913
1752220020,45.37719,3399.14526,1970.62634,3.63913
1752220080,45.3717,3385.11353,1968.51379,3.7017
1752220140,45.35522,3385.11353,1968.51379,3.63913
1752220200,45.37719,3371.6665,1966.40125,3.63913
1752220260,45.36621,3385.11353,1966.40125,3.63913
1752220320,45.36071,3385.11353,1966.40125,3.63913
1752220380,45.35522,3385.11353,1964.2887,3.63913
1752220440,45.35522,3385.11353,1964.2887,3.7017
1752220500,45.3717,3399.14526,1962.17615,3.63913
1752220560,45.3717,3371.6665,1960.0636,3.63913
1752220620,45.34973,3385.11353,1960.0636,3.63913
1752220680,45.36071,3385.11353,1957.95105,3.63913
1752220740,45.37719,3371.6665,1957.95105,3.63913
1752220800,45.35522,3385.11353,1955.8385,3.63913
1752220860,45.37719,3371.6665,1955.8385,3.63913
1752220920,45.3717,3371.6665,1955.8385,3.7017
1752220980,45.35522,3385.11353,1955.8385,3.7017
1752221040,45.35522,3371.6665,1955.8385,3.63913
1752221100,45.35522,3371.6665,1955.8385,3.63913
1752221160,45.37719,3385.11353,1957.95105,3.63913
1752221220,45.37719,3371.6665,1960.0636,3.7017
1752221280,45.35522,3385.11353,1960.0636,3.7017
1752221340,45.3717,3371.6665,1962.17615,3.7017
1752221400,45.36071,3371.6665,1964.2887,3.7017
1752221460,45.37719,3358.21924,1966.40125,3.76427
1752221520,45.37719,3358.21924,1966.40125,3.82685
1752221580,45.35522,3385.11353,1968.51379,3.88942
1752221640,45.36621,3371.6665,1970.62634,4.01456
1752221700,45.35522,3358.21924,1974.85144,4.13971
1752221760,45.37719,3371.6665,1974.85144,4.13971
1752221820,45.37719,3385.11353,1976.96399,4.13971
1752221880,45.35522,3371.6665,1979.07654,4.13971
1752221940,45.34973,3385.11353,1979.07654,4.13971
1752222000,45.37719,3371.6665,1981.18909,4.13971
1752222060,45.37719,3385.11353,1983.30164,4.13971
1752222120,45.36621,3385.11353,1987.52673,4.13971
1752222180,45.37719,3385.11353,1987.52673,4.13971
1752222240,45.36071,3399.14526,1989.63928,4.07714
1752222300,45.37719,3385.11353,1989.63928,4.13971
1752222360,45.37719,3385.11353,1991.75183,4.07714
1752222420,45.35522,3399.14526,1991.75183,4.07714
1752222480,45.37719,3371.6665,1991.75183,4.13971
1752222540,45.36071,3385.11353,1993.86438,4.13971
1752222600,45.3717,3371.6665,1993.86438,4.13971
1752222660,45.37719,3399.14526,1991.75183,4.07714
1752222720,45.37719,3385.11353,1995.97705,4.07714
1752222780,45.36071,3385.11353,1995.97705,4.13971
1752222840,45.35522,3371.6665,1998.0896,4.07714
1752222900,45.35522,3385.11353,1998.0896,4.13971
1752222960,45.35522,3385.11353,1998.0896,4.13971
1752223020,45.35522,3385.11353,1998.0896,4.13971
1752223080,45.35522,3385.11353,1998.0896,4.13971
1752223140,45.35522,3385.11353,1998.0896,4.13971
1752223200,45.35522,3385.11353,1998.0896,4.13971
1752223260,45.35522,3385.11353,1998.0896,4.13971
1752223320,45.35522,3385.11353,1998.0896,4.13971
1752223380,45.35522,3385.11353,1998.0896,4.13971
1752223440,45.35522,3385.11353,1998.0896,4.13971
1752223500,45.35522,3385.11353,1998.0896,4.13971
1752223560,45.35522,3385.11353,1998.0896,4.13971
1752223620,45.35522,3385.11353,1998.0896,4.13971
1752223680,45.35522,3385.11353,1998.0896,4.13971
1752223741,45.35522,3385.11353,1998.0896,4.13971
1752223800,45.35522,3385.11353,1998.0896,4.13971
1752223860,45.35522,3385.11353,1998.0896,4.13971
1752223921,45.35522,3385.11353,1998.0896,4.13971
1752223980,45.37719,3429.16431,2002.3147,3.7017
1752224040,45.3717,3399.14526,2000.20215,3.57656
1752224100,45.3717,3414.15479,1998.0896,3.57656
1752224160,45.35522,3399.14526,1998.0896,3.57656
1752224220,45.36071,3414.15479,1995.97705,3.63913
1752224280,45.37719,3399.14526,1991.75183,3.57656
1752224340,45.36071,3385.11353,1991.75183,3.57656
1752224400,45.35522,3385.11353,1989.63928,3.57656
1752224460,45.35522,3385.11353,1989.63928,3.57656
1752224520,45.36621,3385.11353,1987.52673,3.57656
1752224580,45.35522,3371.6665,1985.41418,3.57656
1752224640,45.36621,3385.11353,1983.30164,3.57656
1752224700,45.36621,3385.11353,1981.18909,3.57656
1752224760,45.36621,3399.14526,1981.18909,3.63913
1752224820,45.36621,3371.6665,1981.18909,3.57656
1752224880,45.36621,3399.14526,1981.18909,3.63913
1752224940,45.35522,3385.11353,1981.18909,3.63913
1752225000,45.37719,3385.11353,1979.07654,3.63913
1752225060,45.35522,3385.11353,1979.07654,3.63913
1752225120,45.37719,3371.6665,1979.07654,3.63913
1752225180,45.36071,3371.6665,1979.07654,3.7017
1752225240,45.35522,3371.6665,1979.07654,3.63913
1752225300,45.37719,3385.11353,1976.96399,3.7017
1752225360,45.35522,3385.11353,1976.96399,3.63913
1752225420,45.37719,3385.11353,1974.85144,3.63913
1752225480,45.37719,3399.14526,1974.85144,3.63913
1752225540,45.35522,3385.11353,1972.73889,3.63913
1752225600,45.37719,3385.11353,1972.73889,3.63913
1752225660,45.35522,3385.11353,1972.73889,3.7017
1752225720,45.37719,3385.11353,1970.62634,3.7017
1752225780,45.37719,3385.11353,1970.62634,3.63913
1752225840,45.3717,3385.11353,1968.51379,3.7017
1752225900,45.3717,3385.11353,1968.51379,3.7017
1752225960,45.37719,3385.11353,1966.40125,3.63913
1752226020,45.37719,3385.11353,1966.40125,3.7017
1752226080,45.35522,3385.11353,1964.2887,3.63913
1752226140,45.35522,3385.11353,1962.17615,3.63913
1752226200,45.35522,3385.11353,1962.17615,3.63913
1752226260,45.3717,3371.6665,1960.0636,3.7017
1752226320,45.3717,3385.11353,1960.0636,3.7017
1752226380,45.36071,3371.6665,1957.95105,3.63913
1752226440,45.37719,3371.6665,1957.95105,3.63913
1752226500,45.3717,3385.11353,1957.95105,3.63913
1752226560,45.35522,3399.14526,1957.95105,3.63913
1752226620,45.35522,3344.77222,1957.95105,3.63913
1752226680,45.36071,3371.6665,1957.95105,3.7017
1752226740,45.35522,3371.6665,1957.95105,3.63913
1752226800,45.35522,3385.11353,1957.95105,3.63913
1752226860,45.35522,3371.6665,1960.0636,3.7017
1752226920,45.3717,3371.6665,1960.0636,3.7017
1752226980,45.36071,3385.11353,1960.0636,3.63913
1752227040,45.37719,3385.11353,1962.17615,3.7017
1752227100,45.35522,3385.11353,1964.2887,3.7017
1752227160,45.3717,3371.6665,1964.2887,3.76427
1752227220,45.35522,3358.21924,1968.51379,3.76427
1752227280,45.37719,3385.11353,1968.51379,3.82685
1752227340,45.35522,3385.11353,1970.62634,3.95199
1752227400,45.3717,3371.6665,1972.73889,4.07714
1752227460,45.35522,3371.6665,1974.85144,4.13971
1752227520,45.35522,3385.11353,1976.96399,4.13971
1752227580,45.36621,3385.11353,1979.07654,4.07714
1752227640,45.35522,3385.11353,1981.18909,4.07714
1752227700,45.37719,3385.11353,1981.18909,4.13971
1752227760,45.37719,3385.11353,1983.30164,4.07714
1752227820,45.35522,3385.11353,1985.41418,4.13971
1752227880,45.35522,3371.6665,1985.41418,4.07714
1752227940,45.37719,3371.6665,1989.63928,4.13971
1752228000,45.3717,3385.11353,1989.63928,4.13971
1752228060,45.35522,3385.11353,1991.75183,4.07714
1752228120,45.36071,3385.11353,1991.75183,4.07714
1752228180,45.36071,3385.11353,1991.75183,4.13971
1752228240,45.36621,3399.14526,1991.75183,4.13971
1752228300,45.3717,3371.6665,1993.86438,4.07714
1752228360,45.37719,3385.11353,1995.97705,4.07714
1752228420,45.37719,3385.11353,1995.97705,4.07714
1752228480,45.35522,3399.14526,1998.0896,4.13971
1752228540,45.35522,3385.11353,1998.0896,4.13971
1752228600,45.37719,3385.11353,1998.0896,4.07714
1752228660,45.35522,3385.11353,2000.20215,4.07714
1752228720,45.37719,3385.11353,2000.20215,4.13971
1752228780,45.37719,3385.11353,2000.20215,4.13971
1752228840,45.37719,3385.11353,2000.20215,4.13971
1752228900,45.37719,3385.11353,2000.20215,4.13971
1752228960,45.37719,3385.11353,2000.20215,4.13971
1752229020,45.37719,3385.11353,2000.20215,4.13971
1752229080,45.37719,3385.11353,2000.20215,4.13971
1752229140,45.37719,3385.11353,2000.20215,4.13971
1752229200,45.37719,3385.11353,2000.20215,4.13971
1752229260,45.37719,3385.11353,2000.20215,4.13971
1752229320,45.37719,3385.11353,2000.20215,4.13971
1752229380,45.37719,3385.11353,2000.20215,4.13971
1752229440,45.37719,3385.11353,2000.20215,4.13971
1752229500,45.37719,3385.11353,2000.20215,4.13971
1752229560,45.37719,3385.11353,2000.20215,4.13971
1752229620,45.37719,3385.11353,2000.20215,4.13971
1752229680,45.37719,3385.11353,2000.20215,4.13971
1752229740,45.37719,3385.11353,2000.20215,4.13971
1752229800,45.37719,3399.14526,1993.86438,3.57656
1752229860,45.37719,3399.14526,1991.75183,3.63913
1752229920,45.37719,3371.6665,1989.63928,3.63913
1752229980,45.37719,3399.14526,1987.52673,3.57656
1752230040,45.37719,3385.11353,1987.52673,3.57656
1752230100,45.37719,3385.11353,1985.41418,3.57656
1752230160,45.3717,3399.14526,1983.30164,3.63913
1752230220,45.36621,3399.14526,1983.30164,3.63913
1752230280,45.36621,3399.14526,1981.18909,3.63913
1752230340,45.36071,3385.11353,1979.07654,3.57656
1752230400,45.35522,3385.11353,1979.07654,3.57656
1752230460,45.37719,3385.11353,1976.96399,3.63913
1752230520,45.3717,3385.11353,1976.96399,3.63913
1752230580,45.3717,3385.11353,1976.96399,3.63913
1752230640,45.36621,3371.6665,1976.96399,3.57656
1752230700,45.35522,3358.21924,1976.96399,3.63913
1752230760,45.3717,3385.11353,1974.85144,3.7017
1752230820,45.37719,3371.6665,1976.96399,3.7017
1752230880,45.35522,3358.21924,1974.85144,3.7017
1752230940,45.37719,3385.11353,1974.85144,3.7017
1752231000,45.35522,3414.15479,1974.85144,3.63913
1752231060,45.36071,3385.11353,1972.73889,3.63913
1752231120,45.36071,3371.6665,1970.62634,3.63913
1752231180,45.37719,3371.6665,1968.51379,3.57656
1752231240,45.37719,3385.11353,1968.51379,3.63913
1752231300,45.35522,3385.11353,1968.51379,3.63913
1752231360,45.37719,3371.6665,1968.51379,3.7017
1752231420,45.36071,3371.6665,1966.40125,3.7017
1752231480,45.35522,3385.11353,1964.2887,3.63913
1752231540,45.34973,3385.11353,1964.2887,3.63913
1752231600,45.37719,3385.11353,1962.17615,3.63913
1752231660,45.37719,3385.11353,1962.17615,3.63913
1752231720,45.35522,3385.11353,1960.0636,3.63913
1752231780,45.37719,3371.6665,1960.0636,3.63913
1752231840,45.34973,3385.11353,1957.95105,3.63913
1752231900,45.37719,3371.6665,1957.95105,3.7017
1752231960,45.3717,3385.11353,1955.8385,3.7017
1752232020,45.35522,3371.6665,1955.8385,3.63913
1752232080,45.35522,3371.6665,1953.72595,3.63913
1752232140,45.37719,3371.6665,1953.72595,3.7017
1752232200,45.36621,3385.11353,1953.72595,3.63913
1752232260,45.37719,3371.6665,1953.72595,3.63913
1752232320,45.36071,3385.11353,1955.8385,3.63913
1752232380,45.37719,3358.21924,1955.8385,3.7017
1752232440,45.35522,3385.11353,1955.8385,3.7017
1752232500,45.3717,3371.6665,1957.95105,3.7017
1752232560,45.34973,3371.6665,1960.0636,3.76427
1752232620,45.37719,3371.6665,1962.17615,3.82685
1752232680,45.35522,3358.21924,1962.17615,3.88942
1752232740,45.37719,3358.21924,1966.40125,3.95199
1752232800,45.37719,3358.21924,1966.40125,4.07714
1752232860,45.3717,3371.6665,1968.51379,4.13971
1752232920,45.37719,3358.21924,1970.62634,4.07714
1752232980,45.37719,3358.21924,1970.62634,4.07714
1752233040,45.37719,3358.21924,1970.62634,4.07714
1752233100,45.37719,3358.21924,1970.62634,4.07714
1752233160,45.37719,3358.21924,1970.62634,4.07714
1752233220,45.37719,3358.21924,1970.62634,4.07714
1752233280,45.37719,3358.21924,1970.62634,4.07714
1752233340,45.37719,3358.21924,1970.62634,4.07714
1752233400,45.37719,3358.21924,1970.62634,4.07714
1752233460,45.37719,3358.21924,1970.62634,4.07714
1752233520,45.37719,3358.21924,1970.62634,4.07714
1752233580,45.37719,3358.21924,1970.62634,4.07714
1752233640,45.37719,3358.21924,1970.62634,4.07714
1752233700,45.37719,3358.21924,1970.62634,4.07714
1752233760,45.37719,3358.21924,1970.62634,4.07714
1752233820,45.37719,3358.21924,1970.62634,4.07714
1752233880,45.36071,3385.11353,1995.97705,4.07714
1752233940,45.36071,3385.11353,1995.97705,4.07714
1752234000,45.3717,3399.14526,1998.0896,4.13971
1752234060,45.37719,3399.14526,1998.0896,4.07714
1752234120,45.37719,3371.6665,2000.20215,4.13971
1752234180,45.35522,3399.14526,2002.3147,4.13971
1752234240,45.35522,3399.14526,2002.3147,4.13971
1752234300,45.35522,3385.11353,2004.42725,4.07714
1752234360,45.35522,3385.11353,2004.42725,4.07714
1752234420,45.35522,3385.11353,2006.53979,4.13971
1752234480,45.35522,3385.11353,2008.65234,4.13971
1752234540,45.3717,3385.11353,2008.65234,4.07714
1752234600,45.35522,3414.15479,2008.65234,4.07714
1752234660,45.37719,3414.15479,2008.65234,4.13971
1752234720,45.37719,3414.15479,2010.76489,4.13971
1752234780,45.36621,3399.14526,2010.76489,4.07714
1752234840,45.35522,3414.15479,2008.65234,4.07714
1752234900,45.35522,3429.16431,2008.65234,4.07714
1752234960,45.35522,3414.15479,2006.53979,4.07714
1752235020,45.35522,3414.15479,2006.53979,4.01456
1752235080,45.36071,3414.15479,2004.42725,3.95199
1752235140,45.36071,3414.15479,2004.42725,3.82685
1752235200,45.36071,3414.15479,1998.0896,3.7017
1752235260,45.37719,3429.16431,2000.20215,3.51399
1752235320,45.3717,3414.15479,1995.97705,3.51399
1752235380,45.35522,3414.15479,1995.97705,3.57656
1752235440,45.35522,3414.15479,1995.97705,3.63913
1752235500,45.37719,3399.14526,1995.97705,3.57656
1752235560,45.3717,3399.14526,1991.75183,3.57656
1752235620,45.3717,3385.11353,1991.75183,3.63913
1752235680,45.37719,3399.14526,1989.63928,3.63913
1752235740,45.35522,3399.14526,1987.52673,3.63913
1752235800,45.35522,3385.11353,1987.52673,3.63913
1752235860,45.35522,3399.14526,1985.41418,3.57656
1752235920,45.3717,3399.14526,1983.30164,3.63913
1752235980,45.36071,3385.11353,1983.30164,3.57656
1752236040,45.3717,3385.11353,1983.30164,3.63913
1752236100,45.3717,3385.11353,1983.30164,3.63913
1752236160,45.35522,3385.11353,1981.18909,3.57656
1752236220,45.3717,3371.6665,1981.18909,3.63913
1752236280,45.37719,3399.14526,1981.18909,3.7017
1752236340,45.3717,3385.11353,1981.18909,3.63913
1752236400,45.35522,3385.11353,1981.18909,3.63913
1752236460,45.3717,3371.6665,1979.07654,3.63913
1752236520,45.35522,3385.11353,1979.07654,3.7017
1752236580,45.36071,3385.11353,1976.96399,3.63913
1752236640,45.36621,3371.6665,1976.96399,3.63913
1752236700,45.3717,3371.6665,1976.96399,3.63913
1752236760,45.35522,3371.6665,1974.85144,3.63913
1752236820,45.34973,3358.21924,1972.73889,3.63913
1752236880,45.36071,3385.11353,1972.73889,3.63913
1752236940,45.37719,3371.6665,1968.51379,3.63913
1752237000,45.35522,3371.6665,1968.51379,3.63913
1752237060,45.35522,3385.11353,1966.40125,3.63913
1752237120,45.37719,3385.11353,1966.40125,3.57656
1752237180,45.3717,3385.11353,1964.2887,3.63913
1752237240,45.3717,3385.11353,1964.2887,3.63913
1752237300,45.37719,3385.11353,1962.17615,3.63913
1752237360,45.3717,3385.11353,1962.17615,3.63913
1752237420,45.35522,3385.11353,1960.0636,3.63913
1752237480,45.36071,3385.11353,1957.95105,3.7017
1752237540,45.35522,3385.11353,1957.95105,3.63913
1752237600,45.37719,3399.14526,1955.8385,3.63913
1752237660,45.37719,3371.6665,1955.8385,3.63913
1752237720,45.35522,3358.21924,1955.8385,3.7017
1752237780,45.35522,3371.6665,1955.8385,3.7017
1752237840,45.37719,3371.6665,1953.72595,3.63913
1752237900,45.35522,3371.6665,1955.8385,3.63913
1752237960,45.35522,3385.11353,1955.8385,3.7017
1752238020,45.3717,3399.14526,1957.95105,3.63913
1752238080,45.36621,3385.11353,1957.95105,3.7017
1752238140,45.3717,3371.6665,1962.17615,3.7017
1752238200,45.37719,3358.21924,1962.17615,3.7017
1752238260,45.37719,3371.6665,1964.2887,3.76427
1752238320,45.3717,3371.6665,1966.40125,3.88942
1752238380,45.37719,3371.6665,1968.51379,3.95199
1752238440,45.35522,3358.21924,1970.62634,4.07714
1752238500,45.35522,3385.11353,1972.73889,4.20228
1752238560,45.36621,3358.21924,1974.85144,4.13971
1752238620,45.35522,3358.21924,1974.85144,4.13971
1752238680,45.37719,3385.11353,1976.96399,4.13971
1752238740,45.37719,3385.11353,1979.07654,4.13971
1752238800,45.35522,3371.6665,1981.18909,4.13971
1752238860,45.37719,3371.6665,1983.30164,4.07714
1752238920,45.36621,3358.21924,1985.41418,4.13971
1752238980,45.35522,3371.6665,1987.52673,4.13971
1752239040,45.37719,3371.6665,1987.52673,4.07714
1752239100,45.37719,3385.11353,1989.63928,4.07714
1752239160,45.35522,3371.6665,1989.63928,4.13971
1752239220,45.3717,3385.11353,1991.75183,4.13971
1752239280,45.35522,3385.11353,1993.86438,4.07714
