1752944820,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944880,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944940,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945000,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945060,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945120,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945180,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945240,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945300,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945360,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945420,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945480,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945540,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945600,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945660,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945720,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945780,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945840,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945900,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752945960,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946020,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946080,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946140,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946200,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946260,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946320,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946380,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946440,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946500,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946560,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946620,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946680,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946740,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946800,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946860,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946920,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752946980,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947040,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947100,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947160,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947220,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947280,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947340,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947400,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947460,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947520,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947580,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947640,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947700,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947760,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947820,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947880,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752947940,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948000,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948060,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948120,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948180,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948240,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948300,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948360,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948420,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948480,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948540,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948600,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948660,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948720,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948780,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948840,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948900,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752948960,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949020,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949080,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949140,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949200,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949260,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949320,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949380,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949440,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949500,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949560,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949620,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949680,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949740,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949800,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949860,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949920,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752949980,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752950040,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
