timestamp,SSRMS SR Measured Joint Position [°],SSRMS SY Measured Joint Position [°],SSRMS SP Measured Joint Position [°],SSRMS EP Measured Joint Position [°],SSRMS WP Measured Joint Position [°],SSRMS WY Measured Joint Position [°],SSRMS WR Measured Joint Position [°]
1752410100,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410160,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410220,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410280,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410340,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410400,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410460,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410520,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410580,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410640,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410700,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410760,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410820,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410880,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752410940,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411000,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411060,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411120,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411180,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411240,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411300,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411360,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411420,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411480,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411540,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411600,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411660,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411720,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411780,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411840,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411900,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752411960,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412020,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412080,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412140,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412200,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412260,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412320,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412380,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412440,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412500,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412560,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412620,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412680,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412740,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412800,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412860,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412920,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752412980,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413040,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413100,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413160,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413220,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413280,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413340,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413400,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413460,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413520,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413580,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413640,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413700,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413760,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413820,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413880,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752413940,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414000,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414060,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414120,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414180,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414240,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414300,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414360,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414420,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414480,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414540,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414600,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414660,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414720,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414780,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414840,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414900,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752414960,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415020,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415080,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415140,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415200,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415261,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415320,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415380,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415440,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415500,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415560,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415620,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415680,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415740,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415800,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415860,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415920,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752415980,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416040,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416100,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416160,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416220,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416280,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416340,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416400,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416460,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416520,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416580,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416640,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416700,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416760,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416820,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416880,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752416940,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417000,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417060,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417120,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417180,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417240,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417300,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417360,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417420,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417480,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417540,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417600,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417660,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417720,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417780,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417840,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417900,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752417960,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418020,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418080,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418140,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418200,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418260,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418320,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418380,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418440,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418500,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418560,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418620,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418680,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418740,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418800,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418860,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418920,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752418980,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419040,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419100,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419160,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419220,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419280,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419340,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419400,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419460,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419520,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419580,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419640,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419700,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419760,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419820,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419880,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752419940,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420000,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420060,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420120,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420180,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420240,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420300,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420360,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420420,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420480,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420540,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420600,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420660,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420720,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420780,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420840,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420900,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752420960,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421020,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421080,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421140,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421200,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421260,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421320,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421380,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421440,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421500,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421560,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421620,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421680,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421740,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421800,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421860,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421920,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752421980,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422040,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422100,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422160,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422220,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422280,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422340,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422400,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422460,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422520,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422580,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422640,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422700,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422760,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422820,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422880,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752422940,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423000,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423060,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423120,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423180,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423240,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423300,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423360,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423420,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423480,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423540,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423600,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423660,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423720,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423780,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423840,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423900,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752423960,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424020,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424080,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424140,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424200,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424260,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424320,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424380,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424440,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424500,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424560,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424620,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424680,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424740,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424800,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424860,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424920,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752424980,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425040,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425100,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425160,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425220,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425280,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425340,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425400,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425460,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425520,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425580,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425640,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425700,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425760,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425820,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425880,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752425940,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426000,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426060,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426120,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426180,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426240,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426300,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426360,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426420,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426480,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426540,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426600,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426660,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426720,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426780,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426840,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426900,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752426960,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427020,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427080,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427140,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427200,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427260,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427320,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427380,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427440,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427500,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427560,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427620,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427680,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427740,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427800,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427860,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427920,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752427980,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428040,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428100,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428160,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428220,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428280,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428340,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428400,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428460,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428520,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428580,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428640,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428700,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428760,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428820,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428880,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752428940,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752429000,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752429060,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752429120,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752429180,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752429240,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752429300,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
1752429360,120.40196,183.99909,-101.99917,105.00015,-105.00222,-29.99681,60.00048
